Pacific Islands (Trust Territory),http://id.loc.gov/authorities/names/n83074225
Newberry (Mich.)--Church history.,http://id.loc.gov/authorities/names/n85149707
Escanaba (Mich.),http://id.loc.gov/authorities/names/n83009259
Ypsilanti (Mich.)--Street-railroads.,http://id.loc.gov/authorities/names/n80006284
Taylor (Mich.),http://id.loc.gov/authorities/names/n85081915
Bay City (Mich.)--Businesses.,http://id.loc.gov/authorities/names/n81037331
Dixboro (Mich.)--History.,http://id.loc.gov/authorities/names/n80006694
Davisburg (Mich.),http://id.loc.gov/authorities/names/no2012051881
University of Michigan--Students.,http://id.loc.gov/authorities/names/n79021846
Interlochen (Mich.),http://id.loc.gov/authorities/names/n82066429
Detroit (Mich.)--Fires.,http://id.loc.gov/authorities/names/n79045539
Taylor (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081915
White Pigeon (Mich.),http://id.loc.gov/authorities/names/n98007641
Harbor Beach (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85115336
River Rouge (Mich.)--Boat and ship industry.,http://id.loc.gov/authorities/names/n79032495
Ann Arbor (Mich.)--Climate.,http://id.loc.gov/authorities/names/n79022219
Hale (Mich.)--Churches.,http://id.loc.gov/authorities/names/no2009100213
Halftime classics.,740
Kingston (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n97101712
Brighton (Utah),http://id.loc.gov/authorities/names/nr2002007277
Grand Rapids (Mich.)--History.,http://id.loc.gov/authorities/names/n79133151
Benton Harbor (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n81129560
Mancelona (Mich.),http://id.loc.gov/authorities/names/n89119049
Walled Lake (Mich.)--Charters.,http://id.loc.gov/authorities/names/n84165067
Bloomfield Hills (Mich.),http://id.loc.gov/authorities/names/n80149683
Clio (Mich.),http://id.loc.gov/authorities/names/n85064134
Detroit (Mich.)--Social life and customs.,http://id.loc.gov/authorities/names/n79045539
Tekonsha (Mich.),http://id.loc.gov/authorities/names/n83125046
Manchester (Mich.),http://id.loc.gov/authorities/names/n85149703
Columbiaville (Mich.),http://id.loc.gov/authorities/names/n80016760
Oakland County (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n81091869
Constantine (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85064127
Grandville (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n82062815
Saginaw County (Mich.),http://id.loc.gov/authorities/names/n50058693
"Clinton (Lenawee County, Mich.)",http://id.loc.gov/authorities/names/n85189101
Presque Isle County (Mich.)--History.,http://id.loc.gov/authorities/names/n81091876
Big Sky (Mont.),http://id.loc.gov/authorities/names/n84026616
Wells (Mich.),http://id.loc.gov/authorities/names/n85207712
Jonesville (Mich.),http://id.loc.gov/authorities/names/n79098638
Sault Sainte Marie (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n81003784
Southfield (Mich.),http://id.loc.gov/authorities/names/n79088997
Fowlerville (Mich.),http://id.loc.gov/authorities/names/n85177219
Wright-Patterson Air Force Base (Ohio),http://id.loc.gov/authorities/names/n80043419
Salt Lake City (Utah),http://id.loc.gov/authorities/names/n79059755
Ann Arbor (Mich.)--Archives.,http://id.loc.gov/authorities/names/n79022219
Vulcan (Mich.),http://id.loc.gov/authorities/names/n00113248
Ironwood (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n85064191
Inkster (Mich.),http://id.loc.gov/authorities/names/n81018641
Hancock (Mich.)--Church history.,http://id.loc.gov/authorities/names/n82147183
East Tawas (Mich.),http://id.loc.gov/authorities/names/n84112046
Saint Charles (Mich.),http://id.loc.gov/authorities/names/n85155111
South Range (Mich.),http://id.loc.gov/authorities/names/n95040658
"Delanghe, Gay--Performances.",http://id.loc.gov/authorities/names/n84173852
Grand Rapids (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n79133151
Cleveland (Ohio),http://id.loc.gov/authorities/names/n79086863
Ypsilanti (Mich.)--Farms.,http://id.loc.gov/authorities/names/n80006284
Iron Mountain (Mich.),http://id.loc.gov/authorities/names/n79034579
Mackinac Island (Mich.)--Business enterprises.,http://id.loc.gov/authorities/names/n81139923
Oskar (Mich.),http://id.loc.gov/authorities/names/n2007164096
Colon (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n98007642
Leland (Mich.),http://id.loc.gov/authorities/names/n79137916
Birmingham (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n81104604
Benton Harbor (Mich.)--Charters.,http://id.loc.gov/authorities/names/n81129560
Allen Park (Mich.),http://id.loc.gov/authorities/names/n84042313
Grand Rapids (Mich.)--Plazas.,http://id.loc.gov/authorities/names/n79133151
Mayville (Mich.),http://id.loc.gov/authorities/names/n97101830
Cadillac (Mich.)--Offices.,http://id.loc.gov/authorities/names/n81129557
Chelsea (Mich.)--History.,http://id.loc.gov/authorities/names/n85064194
Cross Village (Mich.),http://id.loc.gov/authorities/names/n83128558
Whitehall (Mich.),http://id.loc.gov/authorities/names/n85081918
Detroit (Mich.)--Political parades and rallies.,http://id.loc.gov/authorities/names/n79045539
Alma (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82067491
Crystal Falls (Mich.),http://id.loc.gov/authorities/names/no97054505
Detroit (Mich.)--City and town halls.,http://id.loc.gov/authorities/names/n79045539
Lincoln Park (Mich.),http://id.loc.gov/authorities/names/n85046909
University of Michigan--Football.,http://id.loc.gov/authorities/names/n79021846
Perrinton (Mich.),http://id.loc.gov/authorities/names/n2008022206
Macomb County (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n81091933
Grosse Pointe Farms (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081718
Colon (Mich.),http://id.loc.gov/authorities/names/n98007642
Niles (Mich.),http://id.loc.gov/authorities/names/n85081854
Harbor Springs (Mich.)--Panoramic views.,http://id.loc.gov/authorities/names/n83187817
Bad Axe (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82060963
Wyoming (Mich.)--Church history.,http://id.loc.gov/authorities/names/n85149947
"Cadillac (Mich.)--Buildings, structures, etc.",http://id.loc.gov/authorities/names/n81129557
Jamestown (Mich.),http://id.loc.gov/authorities/names/n87843794
Birmingham (Mich.)--Charters.,http://id.loc.gov/authorities/names/n81104604
Sans Souci (Mich.),http://id.loc.gov/authorities/names/n98032928
Roseville (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82062801
Ann Arbor (Mich.)--Galleries and museums.,http://id.loc.gov/authorities/names/n79022219
Westacres (Mich.),http://id.loc.gov/authorities/names/n87945176
New York (N.Y.),http://id.loc.gov/authorities/names/n79007751
Detroit (Mich.)--Panoramic views.,http://id.loc.gov/authorities/names/n79045539
Grandville (Mich.),http://id.loc.gov/authorities/names/n82062815
Marysville (Mich.),http://id.loc.gov/authorities/names/n85081927
Luther (Mich.)--Business enterprises.,http://id.loc.gov/authorities/names/n85188937
Gogebic County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81091930
Douglas (Mich.),http://id.loc.gov/authorities/names/n82066431
Washington (D.C.)--Monuments and memorials.,http://id.loc.gov/authorities/names/n79018774
Ann Arbor (Mich.)--Post offices.,http://id.loc.gov/authorities/names/n79022219
Fremont (Mich.),http://id.loc.gov/authorities/names/n85081925
Chicago Sanitary District (Ill.),http://id.loc.gov/authorities/names/n87142736
Marysville (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081927
Detroit (Mich.)--Government buildings.,http://id.loc.gov/authorities/names/n79045539
Ann Arbor (Mich.)--Church history.,http://id.loc.gov/authorities/names/n79022219
Lacoochee (Fla.),http://id.loc.gov/authorities/names/n98026741
Huron County (Mich.),http://id.loc.gov/authorities/names/n80098569
Norway (Mich.),http://id.loc.gov/authorities/names/n85149611
Benton Harbor (Mich.)--Social life and customs.,http://id.loc.gov/authorities/names/n81129560
Ann Arbor (Mich.)--Religion.,http://id.loc.gov/authorities/names/n79022219
Grand Rapids (Mich.)--Streets.,http://id.loc.gov/authorities/names/n79133151
Williamston (Mich.)--Farms.,http://id.loc.gov/authorities/names/n85081928
Hartland (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n85210461
Otsego County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81091877
Mackinac Island (Mich.),http://id.loc.gov/authorities/names/n81139923
Willow Run (Mich.)--History.,http://id.loc.gov/authorities/names/n00086557
Athens (Mich.),http://id.loc.gov/authorities/names/n98032524
Cadillac (Mich.)--Living rooms.,http://id.loc.gov/authorities/names/n81129557
Albuquerque (N.M.),http://id.loc.gov/authorities/names/n79079329
Muskegon County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n80149302
Tustin (Mich.)--Churches.,http://id.loc.gov/authorities/names/n93038316
Imlay City (Mich.),http://id.loc.gov/authorities/names/n85064131
Port Huron (Mich.),http://id.loc.gov/authorities/names/n83030021
"Flint (Mich.)--Buildings, structures, etc.",http://id.loc.gov/authorities/names/n82166396
Sault Sainte Marie (Mich.)--Church history.,http://id.loc.gov/authorities/names/n81003784
Ann Arbor (Mich.)--Statistics.,http://id.loc.gov/authorities/names/n79022219
Elyria (Ohio),http://id.loc.gov/authorities/names/n82037099
Eagle Harbor (Mich.),http://id.loc.gov/authorities/names/n77002079
University of Michigan--Faculty.,http://id.loc.gov/authorities/names/n79021846
South Lyon (Mich.),http://id.loc.gov/authorities/names/n82060978
Marcellus (Mich.),http://id.loc.gov/authorities/names/n00026680
Redridge (Mich.),http://id.loc.gov/authorities/names/n93051432
Horton Bay (Mich.),http://id.loc.gov/authorities/names/no2012040860
Ypsilanti (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n80006284
Detroit (Mich.)--Mayors.,http://id.loc.gov/authorities/names/n79045539
Jenison (Mich.),http://id.loc.gov/authorities/names/n97092844
Saint Louis (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85137479
Houma (La.),http://id.loc.gov/authorities/names/n82038025
Pequaming (Mich.),http://id.loc.gov/authorities/names/n2007164829
Lewiston (Mich.)--Industrial buildings.,http://id.loc.gov/authorities/names/n85207714
Freemasons--Michigan--Ann Arbor.,http://id.loc.gov/authorities/names/n80149088
San Antonio (Tex.),http://id.loc.gov/authorities/names/n79054641
Imlay City (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85064131
"Grand Rapids (Mich.)--Buildings, structures, etc.",http://id.loc.gov/authorities/names/n79133151
Sandusky (Mich.),http://id.loc.gov/authorities/names/n97100590
Cadillac (Mich.)--Charters.,http://id.loc.gov/authorities/names/n81129557
Alma (Mich.),http://id.loc.gov/authorities/names/n82067491
Madison Heights (Mich.),http://id.loc.gov/authorities/names/n82062804
Gratiot County (Mich.),http://id.loc.gov/authorities/names/n79129112
Romeo (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081932
Nirvana (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n92063122
Sterling Heights (Mich.),http://id.loc.gov/authorities/names/n82062797
Rockland (Mich.),http://id.loc.gov/authorities/names/n2007164854
Willow Run (Mich.)--Industrial buildings.,http://id.loc.gov/authorities/names/n00086557
Michigan City (Ind.),http://id.loc.gov/authorities/names/n81052392
Charlevoix County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81002806
Saint Clair Shores (Mich.),http://id.loc.gov/authorities/names/n79075176
Fire up...it's Saturday.,740
Grand Rapids (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n79133151
Benton Harbor (Mich.)--History.,http://id.loc.gov/authorities/names/n81129560
Hartland (Mich.),http://id.loc.gov/authorities/names/n85210461
University of Michigan--Choral organizations.,http://id.loc.gov/authorities/names/n79021846
Ortonville (Mich.),http://id.loc.gov/authorities/names/n95107719
Ann Arbor (Mich.)--Mayors--1977-1985.,http://id.loc.gov/authorities/names/n79022219
Ann Arbor (Mich.)--Social life and customs.,http://id.loc.gov/authorities/names/n79022219
Birmingham (Mich.)--Churches.,http://id.loc.gov/authorities/names/n81104604
Unionville (Mich.),http://id.loc.gov/authorities/names/n97100621
Belleville (Mich.),http://id.loc.gov/authorities/names/n85081793
Vriesland (Mich.),http://id.loc.gov/authorities/names/n82257590
Lake Orion (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081855
Flint (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n82166396
Des Moines (Iowa),http://id.loc.gov/authorities/names/n79081388
Cadillac (Mich.)--Churches.,http://id.loc.gov/authorities/names/n81129557
Borculo (Mich.),http://id.loc.gov/authorities/names/n91067689
"Tecumseh (Mich.)--Statistics, Medical.",http://id.loc.gov/authorities/names/n85072325
Garden City (Mich.),http://id.loc.gov/authorities/names/n85081794
Dollar Bay (Mich.),http://id.loc.gov/authorities/names/n00027733
Detroit (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n79045539
Linwood (Mich.),http://id.loc.gov/authorities/names/n82166685
Reed City (Mich.)--Charters.,http://id.loc.gov/authorities/names/n82062719
Detroit (Mich.)--Social life and customs--1961-1970.,http://id.loc.gov/authorities/names/n79045539
Dixboro (Mich.)--Church history.,http://id.loc.gov/authorities/names/n80006694
Lake Linden (Mich.),http://id.loc.gov/authorities/names/n83161018
Eaton Rapids (Mich.),http://id.loc.gov/authorities/names/n85155122
"Forest Hills (New York, N.Y.)",http://id.loc.gov/authorities/names/no95038014
Swartz Creek (Mich.)--Churches.,http://id.loc.gov/authorities/names/n87846423
Maple Rapids (Mich.),http://id.loc.gov/authorities/names/n98032924
Frankenmuth (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n82062816
Pinckney (Mich.),http://id.loc.gov/authorities/names/n85188836
Wilmington (N.C.),http://id.loc.gov/authorities/names/n80119359
Eastlake (Mich.)--Industrial buildings.,http://id.loc.gov/authorities/names/n2003122107
Woodland (Mich.)--Churches.,http://id.loc.gov/authorities/names/n88072335
Grand Haven (Mich.),http://id.loc.gov/authorities/names/n82105515
Berkley (Mich.),http://id.loc.gov/authorities/names/n85149708
Lake City (Mich.),http://id.loc.gov/authorities/names/n85155118
Clifton (Mich.),http://id.loc.gov/authorities/names/n99263029
Benzie County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81103576
"Gogebic County (Mich.)--Buildings, structures, etc.",http://id.loc.gov/authorities/names/n81091930
Au Sable (Mich.),http://id.loc.gov/authorities/names/n83052260
Clarkston (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n88283222
Decatur (Mich.),http://id.loc.gov/authorities/names/no2008151759
Branch County (Mich.),http://id.loc.gov/authorities/names/n81091924
Gladwin County (Mich.),http://id.loc.gov/authorities/names/n81091926
Jacksonville (Fla.),http://id.loc.gov/authorities/names/n79058293
Alden (Mich.),http://id.loc.gov/authorities/names/no2012078765
Luce County (Mich.),http://id.loc.gov/authorities/names/n81097142
Harbor Springs (Mich.)--Harbors.,http://id.loc.gov/authorities/names/n83187817
Ann Arbor (Mich.)--Aerial photographs.,http://id.loc.gov/authorities/names/n79022219
Newberry (Mich.),http://id.loc.gov/authorities/names/n85149707
Askel (Mich.),http://id.loc.gov/authorities/names/n2007164222
Ferndale (Mich.),http://id.loc.gov/authorities/names/n85046908
"Detroit (Mich.)--Riot, 1967.",http://id.loc.gov/authorities/names/n79045539
Sturgis (Mich.),http://id.loc.gov/authorities/names/n81129556
Scottville (Mich.),http://id.loc.gov/authorities/names/n85081929
Eastpointe (Mich.),http://id.loc.gov/authorities/names/no2001050228
Hamtramck (Mich.),http://id.loc.gov/authorities/names/n50031679
Lynchburg (Va.),http://id.loc.gov/authorities/names/n80017776
Lennon (Mich.),http://id.loc.gov/authorities/names/n88100318
"Shelby (Macomb County, Mich. : Township)--Churches.",http://id.loc.gov/authorities/names/n85137474
River Rouge (Mich.)--Church history.,http://id.loc.gov/authorities/names/n79032495
Bellaire (Mich.),http://id.loc.gov/authorities/names/n85139670
East Lansing (Mich.)--Churches.,http://id.loc.gov/authorities/names/n79129544
Clarklake (Mich.),http://id.loc.gov/authorities/names/no2010067204
Lowell (Mich.),http://id.loc.gov/authorities/names/n85155110
Kingston (Mich.),http://id.loc.gov/authorities/names/n97101712
Tecumseh (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85072325
Lenawee County (Mich.)--Commerce.,http://id.loc.gov/authorities/names/n81018695
Stevensville (Mich.),http://id.loc.gov/authorities/names/n81129561
Manila (Philippines),http://id.loc.gov/authorities/names/n79056525
Monroe County (Mich.)--Commerce.,http://id.loc.gov/authorities/names/n81120287
Shiawassee County (Mich.),http://id.loc.gov/authorities/names/n81091881
Evanston (Ill.),http://id.loc.gov/authorities/names/n79040139
Hancock (Mich.),http://id.loc.gov/authorities/names/n82147183
Grand Rapids (Mich.),http://id.loc.gov/authorities/names/n79133151
Maha Sarakham (Thailand : Province),http://id.loc.gov/authorities/names/n84037441
Greenville (Mich.),http://id.loc.gov/authorities/names/n82062814
Southgate (Mich.),http://id.loc.gov/authorities/names/n85081931
Alcona County (Mich.),http://id.loc.gov/authorities/names/n80149764
Adrian (Mich.)--Schools.,http://id.loc.gov/authorities/names/n83163898
Cologne (Germany),http://id.loc.gov/authorities/names/n80050882
Northport (Mich.),http://id.loc.gov/authorities/names/n2009001239
Ann Arbor (Mich.)--Population.,http://id.loc.gov/authorities/names/n79022219
Howell (Mich.),http://id.loc.gov/authorities/names/n81035936
River Rouge (Mich.),http://id.loc.gov/authorities/names/n79032495
Brant County (Ont.),http://id.loc.gov/authorities/names/n82250987
Birmingham (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n81104604
"University of Michigan--Students--Societies, etc.",http://id.loc.gov/authorities/names/n79021846
Ironwood (Mich.),http://id.loc.gov/authorities/names/n85064191
Toivola (Mich.),http://id.loc.gov/authorities/names/n2008161808
Madison Heights (Mich.)--Waterworks.,http://id.loc.gov/authorities/names/n82062804
Carrabassett Valley (Me. : Town),http://id.loc.gov/authorities/names/n2004076178
Gaylord (Mich.),http://id.loc.gov/authorities/names/n84150579
Allegan County (Mich.),http://id.loc.gov/authorities/names/n81050398
Sparta (Mich.)--Church history.,http://id.loc.gov/authorities/names/n85207703
Isabella County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n82072960
Durand (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82068151
Houghton County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81091939
Berrien Springs (Mich.),http://id.loc.gov/authorities/names/n82094760
Benton Harbor (Mich.),http://id.loc.gov/authorities/names/n81129560
Hastings (Mich.),http://id.loc.gov/authorities/names/n85081913
Mackinac Island (Mich.)--Hotels and taverns.,http://id.loc.gov/authorities/names/n81139923
Cedar Springs (Mich.),http://id.loc.gov/authorities/names/n85025648
Grand Rapids (Mich.)--City and town halls.,http://id.loc.gov/authorities/names/n79133151
Nirvana (Mich.),http://id.loc.gov/authorities/names/n92063122
Ann Arbor (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n79022219
Morenci (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85189118
New Baltimore (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081853
Minneapolis (Minn.),http://id.loc.gov/authorities/names/n79003965
Grand Rapids (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n79133151
Mount Pleasant (Mich.)--Charters.,http://id.loc.gov/authorities/names/n85155116
Oscoda County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n82143180
Detroit (Mich.)--Social life and customs--1931-1940.,http://id.loc.gov/authorities/names/n79045539
Rose City (Mich.),http://id.loc.gov/authorities/names/n97100625
Ranger (Tex.),http://id.loc.gov/authorities/names/n83052665
Hamtramck (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n50031679
Ypsilanti (Mich.)--Churches.,http://id.loc.gov/authorities/names/n80006284
Midland County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n80086270
Morrice (Mich.),http://id.loc.gov/authorities/names/n2002163301
Troy (Mich.)--Monuments and memorials.,http://id.loc.gov/authorities/names/n79078639
Detroit (Mich.)--Parades and processions.,http://id.loc.gov/authorities/names/n79045539
Ann Arbor (Mich.)--Butchers.,http://id.loc.gov/authorities/names/n79022219
Burr Oak (Mich.),http://id.loc.gov/authorities/names/n91014256
"Albion (Calhoun County, Mich.)",http://id.loc.gov/authorities/names/n85046905
Oneida Castle (N.Y.),http://id.loc.gov/authorities/names/n82093756
Bay City (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81037331
Whitmore Lake (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n85149704
Caseville (Mich.),http://id.loc.gov/authorities/names/n98032433
Grandville (Mich.)--Streets.,http://id.loc.gov/authorities/names/n82062815
Detroit (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n79045539
Elsie (Mich.)--Businesses.,http://id.loc.gov/authorities/names/n98032923
Sault Sainte Marie (Mich.)--History.,http://id.loc.gov/authorities/names/n81003784
Grand Rapids (Mich.)--Clubhouses.,http://id.loc.gov/authorities/names/n79133151
Higgins Lake (Mich.),http://id.loc.gov/authorities/names/n90609584
Royal Oak (Mich.)--Church history.,http://id.loc.gov/authorities/names/n50069670
Hale (Mich.),http://id.loc.gov/authorities/names/no2009100213
Eastpointe (Mich.)--Buildings.,http://id.loc.gov/authorities/names/no2001050228
Portage (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82131734
Niles (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081854
Charlotte (Mich.),http://id.loc.gov/authorities/names/n80104006
Gaylord (Mich.)--Charters.,http://id.loc.gov/authorities/names/n84150579
Ann Arbor (Mich.)--Clinics.,http://id.loc.gov/authorities/names/n79022219
Alger County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n83209799
Tecumseh (Mich.)--Industrial buildings.,http://id.loc.gov/authorities/names/n85072325
Buckley (Mich.),http://id.loc.gov/authorities/names/n97103666
Ypsilanti (Mich.)--Hotels and taverns.,http://id.loc.gov/authorities/names/n80006284
Stanton (Mich.)--Railroad stations.,http://id.loc.gov/authorities/names/no2014105975
West Vancouver (B.C.),http://id.loc.gov/authorities/names/n88258275
Lincoln (N.H.),http://id.loc.gov/authorities/names/n99044828
Port Huron (Mich.)--Streets.,http://id.loc.gov/authorities/names/n83030021
Topeka (Kan.),http://id.loc.gov/authorities/names/n79148924
Hamtramck (Mich.)--Floods.,http://id.loc.gov/authorities/names/n50031679
Millington (Mich. : Township),http://id.loc.gov/authorities/names/n2005034911
Plainwell (Mich.),http://id.loc.gov/authorities/names/n82060977
Glen Haven (Mich.),http://id.loc.gov/authorities/names/n80130033
Ann Arbor (Mich.)--Social conditions.,http://id.loc.gov/authorities/names/n79022219
Rockford (Mich.),http://id.loc.gov/authorities/names/n82062806
Old Saybrook (Conn.),http://id.loc.gov/authorities/names/n81035814
Washington (D.C.),http://id.loc.gov/authorities/names/n79018774
Highland Park (Mich.)--Churches.,http://id.loc.gov/authorities/names/n83138904
Lake Odessa (Mich.),http://id.loc.gov/authorities/names/n88179734
Georgian Bay (Ont.),http://id.loc.gov/authorities/names/n00112189
Northfield (Mich. : Township),http://id.loc.gov/authorities/names/n00033276
Cheboygan County (Mich.),http://id.loc.gov/authorities/names/n81091936
Kingsford (Mich.),http://id.loc.gov/authorities/names/n85149614
Warren (Mich.)--Church history.,http://id.loc.gov/authorities/names/n80090226
Oxford (Mich.),http://id.loc.gov/authorities/names/no2002115640
Tecumseh (Mich.)--Businesses.,http://id.loc.gov/authorities/names/n85072325
East Grand Rapids (Mich.),http://id.loc.gov/authorities/names/n85081856
Fowlerville (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85177219
Detroit (Mich.)--Pictorial works.,http://id.loc.gov/authorities/names/n79045539
Onsted (Mich.),http://id.loc.gov/authorities/names/n85189102
Hillman (Mich.),http://id.loc.gov/authorities/names/n89146341
Dearborn Heights (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n81018642
Lenawee County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n81018695
Shepherd (Mich.),http://id.loc.gov/authorities/names/n87116794
Utica (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85081912
Santa Clara County (Calif.),http://id.loc.gov/authorities/names/n79089118
Ann Arbor (Mich.),http://id.loc.gov/authorities/names/n79022219
Reed City (Mich.),http://id.loc.gov/authorities/names/n82062719
Glennie (Mich.),http://id.loc.gov/authorities/names/n95021139
Detroit (Mich.)--Dwellings.,http://id.loc.gov/authorities/names/n79045539
Yale (Mich.),http://id.loc.gov/authorities/names/n97100418
Ypsilanti (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n80006284
Macomb County (Mich.)--Schools.,http://id.loc.gov/authorities/names/n81091933
Stambaugh (Mich.),http://id.loc.gov/authorities/names/n85081795
Detroit (Mich.)--Demonstrations.,http://id.loc.gov/authorities/names/n79045539
Ann Arbor (Mich.)--History.,http://id.loc.gov/authorities/names/n79022219
Allen Park (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n84042313
Hamtramck (Mich.)--Churches.,http://id.loc.gov/authorities/names/n50031679
Spirit of Michigan.,740
Yap (Micronesia),http://id.loc.gov/authorities/names/n84055056
East Lansing (Mich.)--Charters.,http://id.loc.gov/authorities/names/n79129544
L'Anse (Mich.)--Church history.,http://id.loc.gov/authorities/names/n85081921
Grand Rapids (Mich.)--Commerce.,http://id.loc.gov/authorities/names/n79133151
Detroit (Mich.)--Industrial buildings.,http://id.loc.gov/authorities/names/n79045539
Davison (Mich.),http://id.loc.gov/authorities/names/n82062819
Bay City (Mich.)--Churches.,http://id.loc.gov/authorities/names/n81037331
Dixboro (Mich.),http://id.loc.gov/authorities/names/n80006694
Ypsilanti (Mich.)--Business enterprises.,http://id.loc.gov/authorities/names/n80006284
Ypsilanti (Mich.)--History.,http://id.loc.gov/authorities/names/n80006284
Bay City (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n81037331
Sault Sainte Marie (Mich.)--Pictorial works.,http://id.loc.gov/authorities/names/n81003784
Ferndale (Mich.)--Politics and government.,http://id.loc.gov/authorities/names/n85046908
Lapeer County (Mich.),http://id.loc.gov/authorities/names/n78085435
Clare County (Mich.)--Maps.,http://id.loc.gov/authorities/names/n79055303
Brooklyn (Mich.),http://id.loc.gov/authorities/names/n81152085
Farwell (Mich.)--Lumber industry.,http://id.loc.gov/authorities/names/n2005079003
Keweenaw County (Mich.),http://id.loc.gov/authorities/names/n93090839
Tecumseh (Mich.)--Charters.,http://id.loc.gov/authorities/names/n85072325
Dearborn Heights (Mich.)--Church history.,http://id.loc.gov/authorities/names/n81018642
Inkster (Mich.)--Charters.,http://id.loc.gov/authorities/names/n81018641
North Branch (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85155121
Milan (Mich.)--Commerce.,http://id.loc.gov/authorities/names/n82066430
Gogebic County (Mich.)--Buildings.,http://id.loc.gov/authorities/names/n81091930
Nahma (Mich.),http://id.loc.gov/authorities/names/n2002072409
Galesburg (Mich.),http://id.loc.gov/authorities/names/n94011945
Willow Run (Mich.)--Automobile industry.,http://id.loc.gov/authorities/names/n00086557
Caro (Mich.),http://id.loc.gov/authorities/names/n82062706
Essexville (Mich.)--Churches.,http://id.loc.gov/authorities/names/n82066556
Mount Clemens (Mich.)--Charters.,http://id.loc.gov/authorities/names/n80060314
Warren (Mich.)--Charters.,http://id.loc.gov/authorities/names/n80090226
Panama Canal (Panama),http://id.loc.gov/authorities/names/n82004295
Montcalm County (Mich.),http://id.loc.gov/authorities/names/n81091875
Arenac County (Mich.),http://id.loc.gov/authorities/names/n81091920
Ann Arbor (Mich.)--Streets.,http://id.loc.gov/authorities/names/n79022219
Elk Rapids (Mich.),http://id.loc.gov/authorities/names/n81132688
Lake City (Mich.)--Churches.,http://id.loc.gov/authorities/names/n85155118
Grand Haven (Mich.)--Lifesaving stations.,http://id.loc.gov/authorities/names/n82105515
Warren (Mich.),http://id.loc.gov/authorities/names/n80090226
Beaverton (Mich.),http://id.loc.gov/authorities/names/n94033406
